#OTU ID,SRR6072276_ALAGAPPA_2017,SRR6072278_ALAGAPPA_2017
K08139,87.0,0.0
K08151,820.34,445.26
K08152,0.0,0.0
K08153,34.0,9.0
K08154,0.0,0.0
K08156,62.0,34.0
K08159,23.22,32.5
K08160,104.97,37.0
K08161,2.0,0.0
K08162,14.0,32.0
K08163,0.0,0.0
K08164,0.0,0.0
K08166,0.0,0.0
K08167,370.75,92.0
K08168,6.0,15.0
K08169,126.0,60.0
K08170,16.33,6.33
K08172,0.0,12.0
K08173,19.0,0.0
K08174,0.0,0.0
K08175,0.0,0.0
K08177,113.0,32.0
K08178,215.0,6.0
K08191,557.56,524.01
K08193,0.0,0.0
K08194,55.5,40.75
K08195,257.44,132.5
K08196,18.75,38.25
K08217,107.0,75.0
K08218,1381.4699999999998,904.58
K08219,0.0,0.0
K08220,0.0,0.0
K08221,132.0,65.0
K08222,74.0,65.0
K08223,727.1899999999999,514.0
K08224,516.8,300.08
K08225,20.0,28.0
K08226,172.0,69.0
K08227,0.0,13.0
K08234,1081.34,456.51
K08246,20.0,2.5
K08252,46.83,150.32999999999998
K08253,22.0,57.5
K08255,0.0,0.0
K08256,221.0,62.0
K08258,0.0,0.0
K08259,0.0,0.0
K08260,0.0,0.0
K08261,72.0,39.0
K08264,0.0,0.0
K08265,0.0,0.0
K08274,0.0,0.0
K08275,0.0,0.0
K08276,32.22,29.0
K08277,0.0,0.0
K08279,98.0,63.5
K08280,0.0,0.0
K08281,796.4200000000001,275.08
K08282,677.6700000000001,515.8399999999999
K08286,0.0,0.0
K08289,930.81,552.51
K08295,191.0,92.25
K08296,2012.32,1900.93
K08297,0.0,0.0
K08298,0.0,0.0
K08299,251.0,32.0
K08300,1660.8,940.08
K08301,1752.31,1731.17
K08302,0.0,0.0
K08303,1599.35,1752.07
K08304,987.55,454.58
K08305,1223.52,866.0799999999999
K08306,47.0,14.0
K08307,1969.57,1700.18
K08308,0.0,0.0
K08309,1926.64,1386.49
K08310,381.0,258.25
K08311,1403.8,807.5799999999999
K08312,374.22,322.5
K08313,0.0,0.0
K08314,8.0,2.0
K08315,0.0,19.0
K08316,1239.47,945.0
K08317,0.0,0.0
K08318,17.0,0.0
K08319,0.0,0.0
K08320,0.0,0.0
K08321,0.0,0.0
K08322,19.0,0.0
K08323,100.5,23.5
K08324,36.72,32.0
K08325,59.0,119.75
K08326,0.0,0.0
K08344,64.0,42.0
K08348,0.0,0.0
K08349,0.0,0.0
K08350,0.0,0.0
K08351,200.0,12.0
K08352,22.0,31.5
K08353,0.0,0.0
K08354,0.0,0.0
K08355,0.0,0.0
K08356,0.0,0.0
K08357,10.0,14.25
K08358,10.0,14.25
K08359,10.0,14.25
K08363,295.27,114.58
K08364,349.99,128.57999999999998
K08365,692.27,243.83
K08368,206.5,24.0
K08369,371.42,138.0
K08372,442.0,165.0
K08384,139.0,162.0
K08475,0.0,0.0
K08476,0.0,0.0
K08478,0.0,0.0
K08479,0.0,0.0
K08480,0.0,0.0
K08481,7.0,49.5
K08482,141.72,123.0
K08483,1418.0,999.91
K08484,607.14,625.8299999999999
K08485,56.25,119.0
K08566,0.0,0.0
K08587,0.0,0.0
K08591,2038.55,2028.58
K08598,0.0,0.0
K08600,0.0,0.0
K08602,864.34,902.51
K08603,6.0,15.0
K08604,322.5,48.0
K08640,0.0,0.0
K08641,797.84,632.76
K08642,17.5,24.0
K08643,0.0,0.0
K08646,10.0,0.0
K08651,68.5,70.25
K08652,0.0,0.0
K08659,2.0,0.0
K08675,0.0,0.0
K08676,248.84,375.51
K08677,278.67,34.0
K08678,262.67,252.33
K08679,1465.17,1235.92
K08680,237.0,267.5
K08681,508.5,265.5
K08682,0.0,0.0
K08685,89.38,38.91
K08687,0.0,0.0
K08688,38.72,14.25
K08689,0.0,14.25
K08690,0.0,14.25
K08691,55.0,94.5
K08692,25.0,21.0
K08693,64.0,15.0
K08696,0.0,0.0
K08697,0.0,0.0
K08698,0.0,0.0
K08699,0.0,0.0
K08700,0.0,0.0
K08713,51.0,65.0
K08714,140.82999999999998,274.83
K08715,182.0,206.75
K08717,84.22,24.0
K08719,0.0,0.0
K08720,0.0,0.0
K08721,17.5,24.0
K08722,0.0,5.0
K08723,0.0,0.0
K08724,110.0,65.0
K08728,21.0,0.0
K08738,3091.01,1984.52
K08744,1368.42,929.08
K08776,52.0,20.0
K08777,172.0,0.0
K08851,0.0,0.0
K08869,0.0,7.5
K08884,4801.42,3136.55
K08900,0.0,0.0
K08902,0.0,21.0
K08903,0.0,21.0
K08904,0.0,0.0
K08906,0.0,61.0
K08921,0.0,0.0
K08926,39.0,14.0
K08927,39.0,14.0
K08928,39.0,14.0
K08929,39.0,14.0
K08930,21.0,0.0
K08939,21.0,0.0
K08940,0.0,0.0
K08941,0.0,0.0
K08942,0.0,0.0
K08943,0.0,0.0
K08944,0.0,0.0
K08945,0.0,0.0
K08946,0.0,0.0
K08947,0.0,0.0
K08948,0.0,0.0
K08949,0.0,0.0
K08950,0.0,0.0
K08951,0.0,0.0
K08952,0.0,0.0
K08953,0.0,0.0
K08954,0.0,0.0
K08961,0.0,2.25
K08963,1313.2199999999998,1298.91
K08964,449.5,355.0
K08965,108.0,65.0
K08966,108.0,65.0
K08967,462.89,325.0
K08969,108.0,65.0
K08970,36.5,42.5
K08971,0.0,0.0
K08972,1158.01,799.34
K08973,1723.81,1245.67
K08974,99.84,246.01
K08975,0.0,0.0
K08976,499.5100000000001,662.09
K08977,114.0,222.5
K08978,343.34000000000003,269.01
K08979,0.0,26.0
K08981,455.5,201.5
K08982,42.0,8.0
K08983,171.5,95.5
K08984,550.5799999999999,272.33
K08985,24.72,0.0
K08986,51.0,65.0
K08987,625.25,184.75
K08988,556.06,386.51
K08989,260.0,234.5
K08990,134.0,121.0
K08992,144.25,72.0
K08993,5.72,0.0
K08994,1025.54,813.01
K08995,854.9100000000001,465.68
K08996,0.0,0.0
K08997,135.25,56.5
K08998,2427.31,2299.17
K08999,1141.84,1219.76
K09000,31.33,6.33
K09001,1546.3100000000002,1321.76
K09002,17.5,33.5
K09003,134.34,154.01
K09004,213.0,138.0
K09005,1601.83,906.24
K09006,0.0,8.0
K09007,837.8800000000001,700.91
K09009,407.0,0.0
K09011,33.0,21.0
K09012,20.0,49.0
K09013,2188.17,2001.34
K09014,2068.17,1896.84
K09015,2094.17,1899.84
K09016,0.0,0.0
K09017,453.24,197.33
K09018,81.0,0.0
K09019,521.0,236.5
K09020,117.0,0.0
K09021,74.0,0.0
K09022,1080.51,1263.09
K09023,68.0,0.0
K09024,115.25,19.0
K09065,454.67,160.82999999999998
K09086,0.0,0.0
K09116,0.0,0.0
K09117,2698.92,2203.34
K09118,260.5,99.5
K09119,0.0,0.0
K09120,6.67,28.33
K09121,244.17,624.8299999999999
K09122,356.33,80.08
K09123,103.5,105.25
K09124,0.0,0.0
K09125,1570.84,827.59
K09126,0.0,0.0
K09127,31.33,6.33
K09128,14.0,48.25
K09129,292.5,98.75
K09131,1438.67,1382.08
K09132,0.0,14.0
K09133,0.0,40.0
K09134,660.1800000000001,857.27
K09135,0.0,0.0
K09136,387.87,304.16
K09137,279.34000000000003,280.51
K09138,25.0,0.0
K09139,67.0,51.5
K09140,25.0,33.5
K09141,154.0,195.5
K09142,0.0,26.0
K09143,67.0,40.0
K09144,33.0,150.0
K09145,0.0,0.0
K09146,172.0,0.0
K09147,0.0,0.0
K09148,0.0,0.0
K09149,0.0,0.0
K09150,0.0,0.0
K09152,0.0,0.0
K09153,187.0,0.0
K09154,59.0,29.5
K09155,60.0,42.5
K09156,0.0,0.0
K09157,143.0,79.0
K09158,1073.14,799.8399999999999
K09159,1363.8,783.5799999999999
K09160,586.47,570.0
K09161,0.0,0.0
K09162,584.1700000000001,308.33
K09163,0.0,71.0
K09164,623.1800000000001,561.27
K09165,570.55,382.08
K09166,407.0100000000001,299.76
K09167,455.5,197.5
K09181,1115.82,584.8199999999999
K09190,157.72,72.0
K09251,0.0,9.0
K09252,106.0,33.5
K09366,0.0,0.0
K09384,11.0,0.0
K09386,280.5,124.5
K09388,108.0,65.0
K09456,744.22,302.0
K09457,1052.5,1189.0
K09458,3688.38,3354.42
K09459,106.67,41.33
K09461,250.67,149.32999999999998
K09469,0.0,0.0
K09470,56.25,0.0
K09471,559.72,296.5
K09472,322.0,150.0
K09473,0.0,0.0
K09474,115.84,58.010000000000005
K09475,0.0,0.0
K09476,0.0,0.0
K09477,0.0,0.0
K09478,5.5,16.5
K09482,2.0,29.0
K09483,35.97,0.0
K09490,0.0,0.0
K09516,193.34,209.26
K09565,0.0,0.0
K09591,0.0,0.0
K09607,34.0,0.0
K09611,16.0,14.0
K09612,0.0,0.0
K09634,0.0,0.0
K09640,0.0,0.0
K09650,9.0,0.0
K09680,20.0,28.0
K09681,108.0,65.0
K09682,108.0,65.0
K09683,27.0,65.0
K09684,1092.5,199.0
K09685,110.0,65.0
K09688,121.0,7.0
K09689,121.0,7.0
K09690,1411.18,1165.27
K09691,1213.68,984.77
K09692,51.0,0.0
K09693,51.0,0.0
K09694,263.0,175.75
K09695,263.0,135.75
K09696,304.67,188.5
K09697,309.67,188.5
K09698,212.0,154.5
K09699,564.22,255.5
K09700,48.0,24.0
K09701,716.3,532.5799999999999
K09702,53.0,12.0
K09703,37.0,0.0
K09704,248.34000000000003,83.01
K09705,701.34,506.51
K09706,92.0,75.0
K09707,0.0,13.0
K09709,155.0,75.0
K09710,2587.31,2391.17
K09711,0.0,0.0
K09712,75.25,15.0
K09713,0.0,0.0
K09714,0.0,0.0
K09715,0.0,0.0
K09716,0.0,0.0
K09717,0.0,0.0
K09719,0.0,0.0
K09720,0.0,0.0
K09721,0.0,26.0
K09722,0.0,26.0
K09723,0.0,26.0
K09724,0.0,0.0
K09725,0.0,0.0
K09726,9.0,81.0
K09727,0.0,0.0
K09728,0.0,0.0
K09729,22.0,57.5
K09730,0.0,0.0
K09731,0.0,0.0
K09732,0.0,0.0
K09733,3.0,8.5
K09735,0.0,26.0
K09736,0.0,26.0
K09737,0.0,0.0
K09738,0.0,26.0
K09739,0.0,0.0
K09740,1.0,22.5
K09741,0.0,26.0
K09743,0.0,0.0
K09744,22.67,37.33
K09746,0.0,0.0
K09747,2877.31,2339.17
K09748,2413.31,1837.17
K09749,105.33,147.07999999999998
K09758,220.0,0.0
K09759,26.0,8.0
K09760,2141.3900000000003,2184.84
K09761,2572.31,2344.17
K09762,345.0,65.0
K09763,319.0,278.0
K09764,589.1700000000001,393.83
K09765,116.25,71.5
K09766,100.0,81.0
K09767,1544.3,1031.91
K09768,1112.8,838.5799999999999
K09769,568.5,882.5
K09770,109.0,108.0
K09771,831.0799999999999,402.33
K09772,350.0,164.0
K09773,1536.4699999999998,945.41
K09774,1369.3,844.0799999999999
K09775,235.0,169.0
K09776,247.0,139.0
K09777,74.0,76.5
K09778,473.0,453.5
K09779,160.0,70.0
K09780,1030.8,731.58
K09781,936.47,332.16
K09785,0.0,0.0
K09786,568.22,509.91
K09787,110.0,65.0
K09788,483.19,498.0
K09789,9.0,2.5
K09790,900.4399999999999,547.5
K09791,1103.05,952.08
K09792,1150.89,1187.34
K09793,827.34,410.26
K09794,415.55,366.58
K09795,133.0,61.0
K09796,1503.27,819.0799999999999
K09797,257.0,191.0
K09798,352.22,444.5
K09799,168.82999999999998,52.83
K09800,1414.64,894.24
K09801,965.13,637.41
K09802,0.0,0.0
K09803,527.8299999999999,243.33
K09804,59.17,32.83
K09805,0.0,0.0
K09806,821.8,588.5799999999999
K09807,1295.01,735.76
K09808,3015.37,3125.34
K09809,47.0,0.0
K09810,2467.14,2547.75
K09811,2083.56,1738.67
K09812,2123.56,1748.67
K09813,0.0,0.0
K09814,0.0,0.0
K09815,725.6899999999999,945.5
K09816,703.6899999999999,968.5
K09817,827.6899999999999,1148.0
K09818,174.0,93.0
K09819,127.0,189.0
K09820,173.0,145.0
K09822,406.5100000000001,253.59
K09823,1049.47,668.5
K09824,137.0,0.0
K09825,427.17,648.3299999999999
K09826,250.33,160.33
K09828,0.0,0.0
K09833,0.0,0.0
K09834,0.0,0.0
K09835,0.0,0.0
K09836,5.0,17.0
K09844,29.67,11.0
K09845,40.67,14.0
K09846,39.0,14.0
K09847,0.0,0.0
K09857,508.19,326.5
K09858,1178.4699999999998,723.66
K09859,245.01,289.34000000000003
K09860,17.0,62.0
K09861,809.3,551.3299999999999
K09862,955.97,769.91
K09866,0.0,0.0
K09874,0.0,0.0
K09879,31.0,14.0
K09880,312.5,253.0
K09882,482.05,242.58
K09883,476.33,202.58
K09888,2066.31,1582.17
K09889,829.8,492.58
K09890,24.72,0.0
K09891,0.0,62.0
K09892,574.56,552.01
K09893,23.0,60.0
K09894,0.0,60.0
K09895,561.47,448.0
K09896,0.0,0.0
K09897,0.0,60.0
K09898,64.22,147.0
K09899,0.0,60.0
K09900,0.0,0.0
K09901,0.0,60.0
K09902,409.47,346.0
K09903,2663.31,2442.67
K09904,0.0,60.0
K09906,88.25,167.0
K09907,0.0,0.0
K09908,73.55000000000001,217.33
K09909,76.25,61.5
K09910,0.0,0.0
K09911,0.0,0.0
K09912,395.47,378.5
K09913,642.8,554.0799999999999
K09914,248.22,180.0
K09915,369.05,356.08
K09916,105.47,251.0
K09917,0.0,0.0
K09918,42.22,84.0
K09919,1201.2199999999998,744.91
K09920,463.22,438.0
K09921,957.55,609.5799999999999
K09922,941.42,649.5899999999999
K09923,73.22,61.0
K09924,447.97,108.5
K09925,17.5,24.0
K09926,481.55,414.58
K09927,624.76,300.84000000000003
K09928,928.13,778.41
K09929,180.97,262.5
K09930,1145.98,762.99
K09931,332.33,398.08
K09932,79.27,78.83
K09933,1058.7199999999998,929.41
K09934,28.0,34.5
K09935,87.26,67.09
K09936,461.34,313.51
K09937,836.8299999999999,585.5799999999999
K09938,330.22,230.5
K09939,471.17,305.08
K09940,531.5,181.25
K09941,602.8299999999999,290.08
K09942,4.0,30.0
K09943,155.0,5.0
K09944,0.0,0.0
K09945,110.22,72.0
K09946,396.75,192.25
K09947,202.55,168.32999999999998
K09948,410.22,328.0
K09949,395.5,500.5
K09950,310.95000000000005,380.35
K09951,617.66,513.91
K09952,10.0,15.0
K09953,0.0,0.0
K09954,464.89,312.84
K09955,526.36,439.04
K09956,266.75,85.0
K09957,291.5,105.5
K09958,421.89,137.32999999999998
K09959,588.0,152.66
K09960,42.0,53.0
K09961,42.0,0.0
K09962,126.5,36.0
K09963,87.0,15.0
K09964,178.0,64.5
K09965,294.25,101.5
K09966,383.58,242.33
K09967,827.5,322.0
K09968,0.0,0.0
K09969,503.22,220.0
K09970,233.72,139.0
K09971,233.72,139.0
K09972,245.72,133.0
K09973,1104.34,637.51
K09974,79.5,105.0
K09975,625.47,216.0
K09976,110.0,65.0
K09977,174.97,230.5
K09978,416.83,338.83
K09979,0.0,14.25
K09980,17.5,24.0
K09981,448.0,186.0
K09982,71.5,24.0
K09983,454.84,193.66
K09984,274.22,244.5
K09985,430.0,198.0
K09986,528.14,449.33
K09987,430.0,198.0
K09988,89.0,75.0
K09989,764.47,559.91
K09990,419.5100000000001,194.34
K09991,430.0,198.0
K09992,476.5,450.5
K09994,0.0,0.0
K09996,100.0,4.0
K09997,75.0,0.0
K09998,0.0,0.0
K09999,0.0,0.0
K10000,0.0,0.0
K10001,523.97,236.0
K10002,305.47,158.0
K10003,305.47,158.0
K10004,305.47,158.0
K10005,255.0,0.0
K10006,221.0,0.0
K10007,221.0,0.0
K10008,221.0,0.0
K10009,459.22,146.0
K10010,368.72,90.0
K10011,17.5,24.0
K10012,69.83,114.83
K10013,74.0,32.0
K10014,169.32999999999998,68.58
K10015,193.33,68.58
K10016,168.32999999999998,68.58
K10017,197.33,100.58
K10018,33.0,0.0
K10019,75.5,54.0
K10020,33.0,17.0
K10021,54.5,58.0
K10022,159.44,114.0
K10023,151.26999999999998,78.58
K10024,59.94,58.0
K10025,151.26999999999998,78.58
K10026,969.97,884.91
K10027,719.01,551.26
K10036,33.0,0.0
K10037,33.0,0.0
K10038,33.0,0.0
K10039,103.34,215.01
K10040,4.0,0.0
K10041,2.0,0.0
K10046,0.0,0.0
K10085,0.0,0.0
K10094,0.0,0.0
K10105,0.0,0.0
K10107,121.0,7.0
K10108,84.0,27.0
K10109,84.0,29.0
K10110,84.0,27.0
K10111,647.5,330.25
K10112,1870.56,1501.41
K10117,367.0,215.0
K10118,427.0,257.0
K10119,358.0,215.0
K10120,0.0,0.0
K10121,0.0,0.0
K10122,0.0,0.0
K10123,0.0,0.0
K10124,0.0,0.0
K10125,359.44,179.25
K10126,390.44,208.75
K10187,56.67,14.0
K10188,9.0,0.0
K10189,9.0,0.0
K10190,9.0,0.0
K10191,98.0,25.0
K10192,0.0,0.0
K10193,0.0,0.0
K10194,0.0,0.0
K10195,0.0,0.0
K10200,43.0,9.0
K10201,34.0,9.0
K10202,34.0,9.0
K10206,392.0,620.0
K10208,0.0,0.0
K10209,0.0,0.0
K10210,0.0,0.0
K10211,0.0,0.0
K10212,0.0,0.0
K10213,0.0,0.0
K10215,172.0,0.0
K10216,95.33,58.08
K10217,599.6700000000001,295.34
K10218,288.0,84.5
K10219,110.0,9.0
K10220,240.0,23.0
K10221,110.0,9.0
K10222,0.0,14.25
K10227,203.83,113.33
K10228,149.5,75.0
K10229,149.5,75.0
K10231,0.0,5.0
K10232,51.0,13.0
K10233,51.0,13.0
K10234,51.0,13.0
K10235,1.0,8.0
K10236,103.67,41.25
K10237,98.67,39.25
K10238,98.67,39.25
K10240,34.0,0.0
K10241,35.0,3.0
K10242,34.0,0.0
K10253,86.22,137.5
K10254,239.0,24.0
K10255,250.5,163.0
K10256,0.0,0.0
K10257,0.0,0.0
K10258,0.0,0.0
K10277,0.0,0.0
K10297,0.0,0.0
K10300,0.0,0.0
K10353,0.0,0.0
K10367,0.0,0.0
K10380,0.0,0.0
K10389,0.0,0.0
K10400,0.0,0.0
K10429,0.0,0.0
K10439,1207.89,1423.08
K10440,1241.39,1311.08
K10441,868.3900000000001,1013.08
K10530,0.0,0.0
K10531,106.22,24.0
K10533,545.0,7.0
K10535,5.0,0.0
K10536,1040.56,924.51
K10537,32.0,0.0
K10538,32.0,0.0
K10539,32.0,0.0
K10540,0.0,0.0
K10541,0.0,0.0
K10542,0.0,0.0
K10543,202.0,228.0
K10544,162.0,169.0
K10545,162.0,224.0
K10546,131.0,54.0
K10547,131.0,54.0
K10548,132.0,57.0
K10549,0.0,0.0
K10550,0.0,0.0
K10551,0.0,0.0
K10552,81.0,33.0
K10553,81.0,33.0
K10554,91.0,41.0
K10555,0.0,0.0
K10556,0.0,0.0
K10557,0.0,0.0
K10558,0.0,0.0
K10559,115.0,33.0
K10560,115.0,33.0
K10561,115.0,33.0
K10562,120.5,153.5
K10563,2579.31,2094.42
K10564,104.0,45.0
K10565,79.0,45.0
K10618,0.0,0.0
K10619,13.0,0.0
K10620,13.0,0.0
K10621,36.0,0.0
K10622,23.0,0.0
K10623,0.0,0.0
K10670,0.0,0.0
K10672,0.0,0.0
K10673,172.0,0.0
K10674,251.0,70.0
K10676,50.72,0.0
K10677,0.0,0.0
K10678,31.0,0.0
K10679,103.97,34.25
K10680,1123.9,758.4300000000001
K10681,0.0,0.0
K10682,0.0,0.0
K10697,10.0,14.0
K10700,0.0,0.0
K10704,5.0,0.0
K10708,0.0,0.0
K10709,0.0,0.0
K10710,1.0,8.0
K10711,0.0,0.0
K10713,59.0,29.5
K10714,76.0,26.0
K10715,116.0,29.0
K10716,1898.81,1776.26
K10725,0.0,26.0
K10726,0.0,26.0
K10742,6.5,7.5
K10747,1478.84,730.1700000000001
K10748,0.0,0.0
K10750,0.0,0.0
K10762,0.0,0.0
K10763,958.8,582.5799999999999
K10764,1383.14,1048.59
K10773,2951.98,2692.67
K10774,0.0,0.0
K10775,5.0,0.0
K10778,1397.15,874.9300000000001
K10780,138.0,67.5
K10782,0.0,0.0
K10793,0.0,0.0
K10794,0.0,0.0
K10795,0.0,0.0
K10796,0.0,0.0
K10797,0.0,0.0
K10798,0.0,0.0
K10799,10.0,14.25
K10800,61.33,38.58
K10802,0.0,0.0
K10804,1471.64,1255.09
K10805,1271.64,480.83
K10806,935.8,490.58
K10810,108.0,65.0
K10811,6.67,0.0
K10814,0.0,0.0
K10815,17.5,24.0
K10816,17.5,24.0
K10819,72.0,45.5
K10820,0.0,0.0
K10822,0.0,0.0
K10823,1106.67,956.83
K10824,0.0,0.0
K10831,372.47,109.5
K10834,0.0,0.0
K10839,10.0,0.0
K10843,222.0,6.0
K10844,25.0,40.5
K10848,0.0,0.0
K10850,0.0,0.0
K10851,0.0,0.0
K10854,6.33,25.58
K10855,6.33,25.58
K10856,6.33,25.58
K10857,80.25,8.0
K10873,0.0,0.0
K10896,0.0,26.0
K10906,0.0,0.0
K10907,437.5,614.0
K10908,21.0,0.0
K10909,0.0,0.0
K10910,0.0,0.0
K10911,0.0,0.0
K10912,0.0,0.0
K10913,0.0,0.0
K10914,524.8,443.58
K10915,51.0,0.0
K10916,61.0,0.0
K10917,0.0,63.0
K10918,0.0,0.0
K10921,0.0,0.0
K10922,0.0,0.0
K10924,38.0,90.0
K10925,0.0,60.0
K10926,19.0,75.0
K10927,43.0,126.0
K10936,0.0,0.0
K10938,0.0,0.0
K10939,0.0,0.0
K10940,0.0,0.0
K10941,511.22,395.5
K10942,237.55,242.58
K10943,391.55,328.08
K10944,5.0,0.0
K10945,5.0,0.0
K10946,5.0,0.0
K10947,818.34,526.76
K10948,0.0,0.0
K10953,0.0,0.0
K10954,38.5,130.0
K10956,0.0,0.0
K10960,39.0,37.5
K10972,0.0,0.0
K10973,0.0,0.0
K10974,238.22,29.0
K10975,0.0,0.0
K10977,0.0,0.0
K10978,0.0,0.0
K10979,1163.0700000000002,584.6
K10984,0.0,0.0
K10985,0.0,0.0
K10986,0.0,0.0
K11003,89.0,14.0
K11004,89.0,16.0
K11008,0.0,0.0
K11009,0.0,0.0
K11013,0.0,0.0
K11014,0.0,0.0
K11015,0.0,0.0
K11016,5.72,0.0
K11017,5.72,0.0
K11018,32.0,0.0
K11019,0.0,0.0
K11020,17.5,24.0
K11021,0.0,0.0
K11022,0.0,0.0
K11031,0.0,4.5
K11032,0.0,0.0
K11033,0.0,0.0
K11034,0.0,0.0
K11035,0.0,0.0
K11036,0.0,0.0
K11037,0.0,0.0
K11041,0.0,0.0
K11045,0.0,0.0
K11046,0.0,0.0
K11050,0.0,0.0
K11051,2.0,0.0
K11059,0.0,0.0
K11060,0.0,0.0
K11061,0.0,0.0
K11062,0.0,0.0
K11063,0.0,0.0
K11065,1110.06,810.3399999999999
K11066,42.22,42.5
K11068,1319.31,821.76
K11069,701.84,411.75
K11070,595.84,364.75
K11071,607.84,364.75
K11072,749.1700000000001,502.75
K11073,554.65,339.58
K11074,394.55,187.58
K11075,394.55,201.83
K11076,511.55,257.58
K11077,0.0,0.0
K11078,0.0,0.0
K11079,0.0,0.0
K11080,0.0,0.0
K11081,0.0,0.0
K11082,0.0,0.0
K11083,0.0,0.0
K11084,0.0,0.0
K11085,2734.49,3045.94
K11089,14.67,22.83
K11102,229.97,195.33
K11103,1250.08,611.3299999999999
K11104,0.0,0.0
K11105,454.89,435.34
K11106,0.0,60.0
K11107,0.0,62.0
K11128,0.0,0.0
K11130,0.0,26.0
K11131,0.0,26.0
K11139,0.0,0.0
K11144,110.0,65.0
K11145,115.0,65.0
K11147,0.0,0.0
K11153,0.0,0.0
K11159,661.34,36.66
K11169,0.0,0.0
K11173,0.0,0.0
K11175,2533.31,2376.67
K11176,0.0,0.0
K11177,597.0,197.5
K11178,587.0,197.5
K11179,152.47,237.5
K11180,0.0,2.5
K11181,0.0,2.5
K11183,113.47,111.0
K11184,108.0,65.0
K11189,2116.97,1742.91
K11192,0.0,0.0
K11194,0.0,0.0
K11195,0.0,0.0
K11196,0.0,0.0
K11200,0.0,0.0
K11201,0.0,0.0
K11202,0.0,0.0
K11203,0.0,0.0
K11208,16.0,0.0
K11209,1871.61,1025.24
K11210,74.0,65.0
K11211,303.0,73.5
K11212,447.0,186.0
K11214,0.0,0.0
K11216,47.0,24.0
K11249,0.0,0.0
K11250,237.08,109.08
K11258,73.0,89.0
K11260,0.0,0.0
K11261,61.0,59.0
K11263,530.25,145.5
K11264,0.0,0.0
K11275,11.0,0.0
K11311,35.75,24.0
K11312,175.38,88.91
K11325,0.0,68.0
K11326,0.0,0.0
K11327,0.0,0.0
K11328,0.0,0.0
K11329,5.0,26.0
K11330,0.0,0.0
K11332,0.0,0.0
K11333,39.0,14.0
K11334,39.0,14.0
K11335,39.0,14.0
K11336,39.0,14.0
K11337,39.0,14.0
K11354,0.0,0.0
K11355,0.0,0.0
K11356,0.0,0.0
K11357,131.0,61.0
K11358,22.0,60.0
K11381,1291.18,1135.27
K11382,0.0,0.0
K11383,42.22,24.0
K11384,58.22,24.0
K11385,172.0,0.0
K11386,344.0,0.0
K11387,172.0,9.0
K11389,0.0,0.0
K11391,0.0,118.0
K11392,12.0,28.0
K11397,0.0,0.0
K11410,0.0,0.0
K11415,1.67,0.0
K11418,0.0,0.0
K11422,5.5,10.5
K11430,0.0,0.0
K11434,45.0,2.5
K11437,0.0,0.0
K11440,0.0,0.0
K11441,0.0,0.0
K11442,0.0,0.0
K11443,521.0,263.0
K11444,42.22,24.0
K11472,732.05,412.58
K11473,1078.05,840.08
K11474,52.22,24.0
K11475,43.22,44.0
K11476,0.0,0.0
K11477,52.22,24.0
K11517,0.0,0.0
K11520,0.0,0.0
K11521,0.0,21.0
K11522,0.0,0.0
K11523,0.0,0.0
K11524,0.0,0.0
K11525,0.0,0.0
K11526,0.0,0.0
K11527,92.0,99.25
K11528,3.0,10.0
K11529,0.0,0.0
K11530,42.84,42.01
K11531,0.0,0.0
K11532,392.0,204.0
K11533,172.0,0.0
K11534,0.0,0.0
K11535,64.0,15.0
K11537,394.34,218.26
K11540,0.0,0.0
K11594,17.0,0.0
K11600,0.0,26.0
K11601,0.0,0.0
K11602,0.0,0.0
K11603,0.0,0.0
K11604,61.0,46.0
K11605,61.0,46.0
K11606,61.0,46.0
K11607,61.0,46.0
K11608,0.0,0.0
K11609,344.0,0.0
K11610,172.0,0.0
K11611,172.0,0.0
K11614,19.0,0.0
K11615,19.0,0.0
K11616,0.0,0.0
K11617,108.0,65.0
K11618,195.0,167.0
K11619,108.0,65.0
K11620,0.0,0.0
K11621,0.0,0.0
K11622,108.0,65.0
K11623,0.0,0.0
K11624,0.0,0.0
K11625,0.0,0.0
K11626,0.0,0.0
K11627,0.0,0.0
K11628,0.0,0.0
K11629,24.0,0.0
K11630,24.0,0.0
K11631,24.0,0.0
K11632,24.0,0.0
K11633,0.0,0.0
K11634,0.0,0.0
K11635,0.0,0.0
K11636,0.0,0.0
K11637,0.0,0.0
K11638,0.0,0.0
K11640,0.0,0.0
K11641,0.0,0.0
K11645,627.01,507.84
K11646,0.0,26.0
K11685,0.0,0.0
K11686,51.0,65.0
K11688,473.83,275.83
K11689,213.33,123.08
K11690,367.66,267.91
K11691,27.0,65.0
K11692,27.0,65.0
K11693,0.0,0.0
K11694,0.0,0.0
K11695,0.0,0.0
K11704,0.0,0.0
K11705,0.0,7.5
K11706,0.0,0.0
K11707,40.34,84.00999999999999
K11708,40.34,84.00999999999999
K11709,40.34,84.00999999999999
K11710,47.84,175.51
K11711,220.33,74.08
K11712,257.33,76.58
K11717,2370.59,2020.92
K11719,1228.8,664.0799999999999
K11720,2073.1400000000003,1996.84
K11731,155.42000000000002,219.83
K11732,0.0,0.0
K11733,189.75,89.0
K11734,267.44,48.0
K11735,471.6,38.25
K11736,0.0,0.0
K11737,441.47,64.25
K11738,0.0,0.0
K11739,5.72,0.0
K11740,192.22,34.5
