#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K06202,0.0,0.0,0.0,20.0,43.5,0.0,0.0,0.0,9.0,308.01,32.0,1215.07,0.0,0.0,0.0,164.17000000000002,0.0,0.0,0.0,491.66,0.0,0.0,58.67,263.0,0.0,0.0,1077.0,0.0
K06203,0.0,10.0,0.0,111.0,1321.0,0.0,0.0,0.0,12.5,283.84,37.5,1222.07,0.0,0.0,0.0,181.17,131.0,0.0,0.0,1025.08,0.0,0.0,64.67,238.0,2.0,0.0,1231.25,0.0
K06204,20.0,12.0,6.0,269.5,1932.5,0.0,0.0,16.0,89.0,393.85,136.0,1242.07,40.5,44.0,6.0,364.34,325.0,241.0,3.0,2146.92,0.0,0.0,106.67,818.51,24.0,63.0,2324.5,30.5
K06205,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,2.0,264.34,32.0,1214.07,0.0,0.0,0.0,162.5,0.0,0.0,0.0,405.08,0.0,0.0,58.67,210.0,0.0,0.0,818.75,0.0
K06206,74.5,396.0,15.0,681.51,1447.0,12.0,18.0,53.0,615.0,531.74,661.6500000000001,1292.07,91.5,115.0,45.5,639.9,628.45,0.0,80.0,1125.67,57.5,0.0,578.85,586.52,168.21,20.0,1197.25,44.5
K06207,2172.0,858.0,1810.0,1854.01,2664.5,1300.0,49.0,2079.0,2062.5,1775.25,2467.15,2169.4,964.0,1229.5,640.0,2650.57,2019.95,900.0,732.0,2275.58,261.0,1635.0,2339.85,2506.53,705.88,599.0,2133.5,2475.0
K06208,25.0,2.0,6.0,115.1,13.0,0.0,0.0,16.0,817.5,137.4,292.9,37.0,48.5,47.5,6.0,78.9,155.0,9.0,3.0,94.0,0.0,0.0,257.0,579.5,24.21,63.0,11.0,21.0
K06209,5.0,0.0,0.0,657.51,357.0,0.0,18.0,0.0,914.5,217.4,681.4,269.83,20.5,22.5,0.0,82.4,581.45,0.0,0.0,85.59,0.0,0.0,758.4300000000001,394.77,26.21,2.0,19.0,5.5
K06211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
K06212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
K06213,498.0,205.5,198.0,1529.35,3185.5,351.0,18.0,592.0,1161.5,1664.2400000000002,1959.65,2040.34,379.5,452.5,112.0,1737.24,1611.0,646.0,256.0,2296.99,17.0,4.0,1837.42,2072.75,98.0,236.0,1977.25,351.5
K06214,0.0,0.0,0.0,12.0,558.0,0.0,0.0,0.0,26.0,6.0,16.0,4.4,0.0,0.0,0.0,47.0,0.0,0.0,0.0,163.53,0.0,0.0,10.0,43.0,0.0,0.0,731.75,0.0
K06215,493.5,1177.5,569.33,634.76,144.0,1003.5,898.3399999999999,571.17,1209.0,260.9,590.4000000000001,90.33,1105.16,1070.0,1168.17,118.9,700.95,706.1700000000001,1686.83,202.09,1379.17,356.67,544.4300000000001,783.77,1088.88,1153.34,38.0,219.5
K06216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06217,515.0,213.0,210.0,1266.35,2664.5,415.0,18.0,608.0,1639.5,1750.4100000000003,1840.9,2136.8,500.0,581.5,212.0,2333.57,1438.5,637.0,272.0,2316.99,36.0,22.0,2145.67,2200.0,90.21,261.0,2133.5,431.0
K06218,364.5,112.5,943.66,188.5,0.0,377.5,1760.6799999999998,321.84000000000003,665.5,93.34,159.5,44.0,1115.82,1344.9999999999998,1324.34,49.5,262.0,546.84,146.16,434.61,1567.34,713.3399999999999,20.5,239.01,888.34,1235.18,57.0,184.0
K06219,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,2.0,275.0,32.0,1223.07,0.0,0.0,0.0,162.5,0.0,0.0,0.0,471.58,0.0,0.0,58.5,210.0,0.0,0.0,816.75,0.0
K06221,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,19.0,2.0,0.0,1.4,0.0,0.0,0.0,14.0,0.0,0.0,0.0,213.0,0.0,0.0,3.0,30.0,2.0,0.0,52.0,0.0
K06222,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,3.0,7.67,0.0,4.199999999999999,0.0,0.0,0.0,52.5,0.0,0.0,0.0,175.81,0.0,0.0,2.0,0.0,0.0,0.0,803.25,0.0
K06223,1806.5,641.0,2054.0,994.75,9.0,1040.0,31.0,1535.0,190.0,233.02,760.25,89.4,657.0,1146.0,658.0,618.6700000000001,945.0,291.0,463.0,397.9,430.0,1613.0,365.92,391.25,653.3,461.0,81.75,2078.5
K06257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06281,62.0,2.0,6.66,734.76,0.0,0.0,1760.6799999999998,31.34,149.0,56.24,237.65,10.6,16.32,46.5,43.34,30.4,689.45,15.34,0.66,55.42,133.34,713.3399999999999,143.35,204.02,12.51,24.68,8.0,88.5
K06282,62.0,2.0,6.66,444.76,0.0,0.0,1760.6799999999998,31.34,100.5,41.24,123.65,10.6,16.32,46.5,43.34,53.9,430.45,15.34,0.66,36.92,133.34,713.3399999999999,122.35,164.01999999999998,8.719999999999999,24.68,8.0,88.5
K06283,5.0,0.0,0.0,537.26,140.0,0.0,18.0,0.0,561.0,209.4,567.4,94.33,15.0,17.5,0.0,102.9,451.45,0.0,0.0,44.59,0.0,0.0,483.93,451.77,27.21,0.5,16.0,4.5
K06284,5.0,0.0,0.0,538.24,140.0,0.0,18.0,0.0,586.5,143.9,540.4,93.66,15.0,17.5,0.0,122.4,435.8,0.0,0.0,63.95,0.0,0.0,942.29,396.58,29.34,0.5,16.0,4.5
K06285,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,32.5,19.4,24.9,20.0,1.0,2.5,0.0,19.9,0.0,0.0,0.0,8.0,0.0,0.0,40.0,128.5,5.21,0.0,0.0,4.5
K06286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0
K06287,2203.0,859.0,1813.33,1952.51,3372.5,1312.0,929.34,2136.67,2095.0,1830.42,2509.65,2165.4,981.66,1263.0,661.6700000000001,2667.07,2145.95,907.67,737.3299999999999,2840.49,328.67,1991.67,2326.85,2610.03,716.55,611.34,2831.25,2517.0
K06288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0
K06295,5.0,0.0,0.0,94.2,140.0,0.0,0.0,0.0,241.0,296.3,78.30000000000001,76.66,9.0,6.0,0.0,127.8,74.0,0.0,0.0,52.5,0.0,0.0,302.5,331.0,36.34,0.5,16.0,9.0
K06296,0.0,0.0,0.0,73.8,0.0,0.0,0.0,0.0,84.0,124.7,33.7,2.33,2.0,5.0,0.0,46.2,63.0,0.0,0.0,20.0,0.0,0.0,215.0,80.0,10.42,0.0,0.0,9.0
K06297,5.0,0.0,0.0,77.2,139.0,0.0,0.0,0.0,199.0,249.9,55.3,32.33,8.0,3.5,0.0,119.8,63.0,0.0,0.0,44.0,0.0,0.0,281.5,185.0,20.34,0.0,11.0,4.5
K06298,0.0,0.0,0.0,3.0,126.0,0.0,0.0,0.0,33.5,116.0,14.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,29.5,21.0,5.21,0.0,0.0,0.0
K06299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06305,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,69.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0
K06306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,43.0,138.0,53.33,0.0,0.0,0.0,1.0,5.0,0.0,0.0,15.0,0.0,0.0,43.5,0.0,7.21,0.0,5.0,0.0
K06307,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,359.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,19.0,126.0,0.0,0.0,0.0,0.0
K06308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06310,5.0,0.0,0.0,5.0,139.0,0.0,0.0,0.0,102.0,118.0,15.0,18.0,7.0,1.0,0.0,77.0,0.0,0.0,0.0,24.0,0.0,0.0,79.0,27.0,0.0,0.0,11.0,0.0
K06311,0.0,0.0,0.0,3.0,126.0,0.0,0.0,0.0,13.0,110.0,12.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,25.0,0.0,0.0,0.0,0.0
K06312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06313,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,110.0,12.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,58.0,0.0,0.0,0.0,0.0
K06314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0
K06315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06317,139.5,0.0,444.0,428.01,140.0,155.0,18.0,80.0,577.0,174.9,363.9,57.83,267.5,529.0,243.5,101.9,380.95,15.0,3.0,45.09,256.5,0.0,368.43,287.77,39.21,114.5,25.0,32.5
K06318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06328,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,69.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6.0,0.0,0.0,22.0,41.0,0.0,0.0,0.0,0.0
K06329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.5,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3.5,5.21,0.0,0.0,0.0
K06332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06333,5.0,0.0,0.0,893.26,145.0,0.0,18.0,0.0,712.0,250.9,759.9,91.33,12.0,17.5,0.0,102.9,773.45,0.0,0.0,41.09,0.0,0.0,342.43,378.77,27.21,0.5,19.0,5.5
K06334,5.0,0.0,0.0,950.17,145.0,0.0,18.0,0.0,711.0,253.9,759.9,102.66,15.0,17.5,0.0,102.9,813.9,0.0,0.0,45.68,0.0,0.0,557.4300000000001,450.04,29.42,0.5,19.0,5.5
K06335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
K06336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06346,274.0,178.0,195.0,970.51,483.0,213.0,18.0,372.0,1495.0,844.24,1251.15,500.83,310.5,417.5,196.0,231.57,1005.95,628.0,222.0,313.59000000000003,41.0,18.0,1314.18,931.53,65.88,153.0,105.0,354.5
K06347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,84.5,232.0,109.0,91.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,200.0,3.0,0.0,0.0,0.0,17.0
K06349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,37.0,0.0,0.0,0.0,0.0
K06350,0.0,0.0,0.0,56.91,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45,0.0,0.0,18.42,0.0,0.0,96.0,38.27,0.0,0.0,0.0,0.0
K06351,0.0,0.0,0.0,56.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45,0.0,0.0,18.09,0.0,0.0,96.0,38.27,0.0,0.0,0.0,0.0
K06352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06373,5.0,0.0,0.0,603.26,145.0,0.0,18.0,0.0,634.0,260.4,588.4,92.33,15.0,17.5,0.0,102.9,514.45,0.0,0.0,46.59,0.0,0.0,525.4300000000001,484.77,27.21,0.5,19.0,5.5
K06374,5.0,0.0,0.0,603.26,145.0,0.0,18.0,0.0,634.0,260.4,588.4,92.33,15.0,17.5,0.0,102.9,514.45,0.0,0.0,46.59,0.0,0.0,525.4300000000001,484.77,27.21,0.5,19.0,5.5
K06375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K06376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
