#OTU ID,SRR2225468_CERILLO_2016,SRR2154305_CERILLO_2016,SRR2053264_CERILLO_2016,SRR3211889_CERILLO_2016,SRR2053255_CERILLO_2016,SRR2053265_CERILLO_2016,SRR2053262_CERILLO_2016,SRR3189287_CERILLO_2016,SRR1802176_CERILLO_2016,SRR2053258_CERILLO_2016,SRR3342207_CERILLO_2016,SRR2053259_CERILLO_2016,SRR3342204_CERILLO_2016,SRR3342206_CERILLO_2016,SRR3211888_CERILLO_2016,SRR2053260_CERILLO_2016,SRR3211891_CERILLO_2016,SRR2154307_CERILLO_2016,SRR2154303_CERILLO_2016,SRR1802174_CERILLO_2016,SRR3211890_CERILLO_2016,SRR2053267_CERILLO_2016,SRR2053257_CERILLO_2016,SRR3342205_CERILLO_2016,SRR1802177_CERILLO_2016,SRR2225470_CERILLO_2016,SRR2053256_CERILLO_2016,SRR3189289_CERILLO_2016
K03472,0.0,0.015592704090611026,0.0,0.02205141359901255,0.11647656023355328,0.0,0.0,0.0,0.024156113306110706,0.08396928131682072,0.027893077039716236,0.1724436052679277,0.0,0.0,0.0,0.06285619968572762,0.0,0.0,0.0,0.107587398389296,0.0,0.0,0.03755220420924284,0.07638833746441002,0.0,0.0,0.14091785008835717,0.0
K03473,0.05422235006892399,0.01964863637054288,0.013348619828774357,0.0576726291946081,0.1440270098836811,0.048894350274032015,0.0,0.05650214969113034,0.05982108182690047,0.09143236193154036,0.09032949657022561,0.1506320429149133,0.03269730735089493,0.03468073163153783,0.01019517679809116,0.1316097647973347,0.052412105389747804,0.0,0.02613512955347777,0.1271673533688006,0.0,0.007706829251452852,0.07673037792252012,0.10626624889040853,0.005449551225149155,0.02279710836316048,0.12749795481920606,0.02039035359618232
K03474,0.041194943989910714,0.026987142869659846,0.026256727908239567,0.05335666353983952,0.08782151133642929,0.03722771080487002,0.0,0.04540018007084991,0.04524416524495541,0.05809193119584227,0.06388122558336248,0.07666784706494573,0.04026177968509049,0.039216418316991505,0.019358701827557816,0.08780480292729369,0.05584156620730503,0.047456205960105295,0.029907737391224178,0.08334598491989438,0.008819310610258107,0.003760566679739328,0.05979833152769034,0.07472228013061552,0.015467544931320331,0.024873810558165354,0.08522683698673951,0.033661798421064044
K03475,0.0,0.0,0.0,0.08574647365677081,0.0,0.0,0.0,0.0,0.10446989307219526,0.02679467078139037,0.08633676189927124,0.020189843424027312,0.0,0.0,0.0,0.0,0.07452486644239502,0.0,0.0,0.02190028438011619,0.0,0.0,0.11089602066720741,0.05356173004962298,0.0,0.0,0.0,0.0
K03476,0.0,0.0,0.0,0.11639920170915484,0.0,0.0,0.0,0.0,0.0,0.008996947112879674,0.07867602017415175,0.018256592708705936,0.0,0.0,0.0,0.0,0.09813297655682096,0.0,0.0,0.032731202871616544,0.0,0.0,0.1464596879631654,0.017388317819138147,0.0,0.0,0.0,0.0
K03477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008070747774313925,0.0,0.01637715028461287,0.0,0.0,0.0,0.04990522209135419,0.0,0.0,0.0,0.03390392211475553,0.0,0.0,0.01132952541144512,0.0,0.0,0.0,0.26874784569859195,0.0
K03478,0.0,0.0,0.0,0.10919467536240093,0.06171972127637729,0.0,0.0,0.0,0.12695026878932172,0.048316969676735315,0.12769822608557535,0.029599738490732493,0.0,0.0,0.0,0.09584535108724987,0.10620731800287342,0.0,0.0,0.059154912106023166,0.0,0.0,0.062427810078748744,0.10416253554380828,0.0,0.0,0.09218309366046269,0.01951748957841069
K03480,0.0,0.0,0.0,0.1641000837986301,0.0,0.0,0.0,0.0,0.16352609913644015,0.0,0.14424215015848596,0.021605479567930547,0.0,0.0,0.0,0.0,0.15055336710556153,0.0,0.0,0.030750558363266345,0.0,0.0,0.11761173975958815,0.09258359458633537,0.0,0.0,0.0,0.0
K03481,0.0,0.0,0.0,0.1644583591439295,0.0,0.0,0.0,0.0,0.31133953473905845,0.0,0.2289733486272673,0.0,0.0,0.0,0.0,0.0,0.11104013345107183,0.0,0.0,0.049381662344311905,0.0,0.0,0.23516639537870124,0.1630997142156117,0.0,0.0,0.0,0.0
K03482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030405311211908752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
